player_tm_id,player_name,profile_url,dob,age,height_cm,nationality,second_nationality,detailed_position,strong_foot,current_club,scrape_status
917308,Justin Inter,https://www.transfermarkt.com/justin-inter/profil/spieler/917308,,,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
535001,Jonas Meyer,https://www.transfermarkt.com/jonas-meyer/profil/spieler/535001,N/A (27),,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
1470299,Meo Prüfer,https://www.transfermarkt.com/meo-prufer/profil/spieler/1470299,N/A (20),,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
367048,Jean-Pierre Dellerue,https://www.transfermarkt.com/jean-pierre-dellerue/profil/spieler/367048,N/A (33),,185,Germany,,Midfield,,BSG Stahl Brandenburg,ok
525159,Maximilian Glomm,https://www.transfermarkt.com/maximilian-glomm/profil/spieler/525159,N/A (27),,,Germany,,Midfield - Defensive Midfield,,BSG Stahl Brandenburg,ok
1057773,Erik Sauer,https://www.transfermarkt.com/erik-sauer/profil/spieler/1057773,N/A (23),,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
1296083,Amar Roustm,https://www.transfermarkt.com/amar-roustm/profil/spieler/1296083,N/A (23),,,Syria,,Midfield,,BSG Stahl Brandenburg,ok
1447855,Malte Weise,https://www.transfermarkt.com/malte-weise/profil/spieler/1447855,,,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
917309,Sebastian Hoyer,https://www.transfermarkt.com/sebastian-hoyer/profil/spieler/917309,N/A (22),,,Germany,,Midfield,,BSG Stahl Brandenburg,ok
473048,Nils Müller,https://www.transfermarkt.com/nils-muller/profil/spieler/473048,N/A (24),,174,Germany,,Midfield - Central Midfield,right,BSG Stahl Brandenburg,ok
439923,Adrian Jaskola,https://www.transfermarkt.com/adrian-jaskola/profil/spieler/439923,N/A (28),,175,Germany,,Midfield - Attacking Midfield,right,BSG Stahl Brandenburg,ok
674047,Jonas Günther,https://www.transfermarkt.com/jonas-gunther/profil/spieler/674047,N/A (25),,177,Germany,,Midfield - Attacking Midfield,left,BSG Stahl Brandenburg,ok
691444,Maksymilian Boczek,https://www.transfermarkt.com/maksymilian-boczek/profil/spieler/691444,20/02/1997 (29),FutNat.com,183,Poland,,Attack - Left Winger,both,BSG Stahl Brandenburg,ok
691276,Benjamin Nwatu,https://www.transfermarkt.com/benjamin-nwatu/profil/spieler/691276,25/10/2003 (22),PH,190,Germany,,Attack - Centre-Forward,right,BSG Stahl Brandenburg,ok
1263377,Ibraima Cante,https://www.transfermarkt.com/ibraima-cante/profil/spieler/1263377,N/A (26),,,Guinea,,Attack,,BSG Stahl Brandenburg,ok
1179721,Paul Kämmerer,https://www.transfermarkt.com/paul-kammerer/profil/spieler/1179721,,,,Germany,,Attack,,BSG Stahl Brandenburg,ok
1442733,Muhammed Lamin Jatta,https://www.transfermarkt.com/muhammed-lamin-jatta/profil/spieler/1442733,,,,The Gambia,,Attack,,BSG Stahl Brandenburg,ok
432298,Zion Suzuki,https://www.transfermarkt.com/zion-suzuki/profil/spieler/432298,21/08/2002 (23),,190,"Japan
  United States",,Goalkeeper,right,Parma Calcio 1913,ok
528181,Edoardo Corvi,https://www.transfermarkt.com/edoardo-corvi/profil/spieler/528181,23/03/2001 (25),FOOTBALL STARS ...,187,Italy,,Goalkeeper,right,Parma Calcio 1913,ok
604207,Filippo Rinaldi,https://www.transfermarkt.com/filippo-rinaldi/profil/spieler/604207,04/12/2002 (23),GLM,188,Italy,,Goalkeeper,right,Parma Calcio 1913,ok
867137,Alessandro Circati,https://www.transfermarkt.com/alessandro-circati/profil/spieler/867137,10/10/2003 (22),P&P Sport ...,190,"Australia
  Italy",,Defender - Centre-Back,right,Parma Calcio 1913,ok
1159864,Mariano Troilo,https://www.transfermarkt.com/mariano-troilo/profil/spieler/1159864,28/06/2003 (22),BEGOAT - ...,194,Argentina,,Defender - Centre-Back,both,Parma Calcio 1913,ok
673514,Abdoulaye Ndiaye,https://www.transfermarkt.com/abdoulaye-ndiaye/profil/spieler/673514,10/04/2002 (24),,195,Senegal,,Defender - Centre-Back,left,Parma Calcio 1913,ok
625202,Lautaro Valenti,https://www.transfermarkt.com/lautaro-valenti/profil/spieler/625202,14/01/1999 (27),,188,"Argentina
  Italy",,Defender - Centre-Back,left,Parma Calcio 1913,ok
445126,Emanuele Valeri,https://www.transfermarkt.com/emanuele-valeri/profil/spieler/445126,07/12/1998 (27),Daniele Ferri,180,Italy,,Defender - Left-Back,left,Parma Calcio 1913,ok
731491,Franco Carboni,https://www.transfermarkt.com/franco-carboni/profil/spieler/731491,04/04/2003 (23),GR Sports,190,"Argentina
  Italy",,Defender - Left-Back,left,Parma Calcio 1913,ok
932187,Sascha Britschgi,https://www.transfermarkt.com/sascha-britschgi/profil/spieler/932187,27/08/2006 (19),THE·TEAM,182,"Switzerland
  Cameroon",,Defender - Right-Back,right,Parma Calcio 1913,ok
392956,Enrico Delprato,https://www.transfermarkt.com/enrico-delprato/profil/spieler/392956,10/11/1999 (26),P&P Sport ...,183,Italy,,Defender - Right-Back,right,Parma Calcio 1913,ok
707844,Mandela Keita,https://www.transfermarkt.com/mandela-keita/profil/spieler/707844,10/05/2002 (24),World in Motion,180,"Belgium
  Guinea",,Midfield - Defensive Midfield,right,Parma Calcio 1913,ok
430280,Hans Nicolussi Caviglia,https://www.transfermarkt.com/hans-nicolussi-caviglia/profil/spieler/430280,18/06/2000 (25),World Soccer Agency,184,Italy,,Midfield - Defensive Midfield,right,Parma Calcio 1913,ok
552472,Nahuel Estévez,https://www.transfermarkt.com/nahuel-estevez/profil/spieler/552472,14/11/1995 (30),Proyecta Players,181,"Argentina
  Spain",,Midfield - Defensive Midfield,right,Parma Calcio 1913,ok
466802,Adrián Bernabé,https://www.transfermarkt.com/adrian-bernabe/profil/spieler/466802,26/05/2001 (25),De la Peña & Sostres,170,Spain,,Midfield - Central Midfield,left,Parma Calcio 1913,ok
514888,Oliver Sørensen,https://www.transfermarkt.com/oliver-sorensen/profil/spieler/514888,10/03/2002 (24),Elite Consulting,184,Denmark,,Midfield - Central Midfield,left,Parma Calcio 1913,ok
1043646,Christian Ordóñez,https://www.transfermarkt.com/christian-ordonez/profil/spieler/1043646,24/07/2004 (21),Interplayers,177,"Argentina
  Paraguay",,Midfield - Central Midfield,right,Parma Calcio 1913,ok
999127,Benja Cremaschi,https://www.transfermarkt.com/benja-cremaschi/profil/spieler/999127,02/03/2005 (21),DCGLOBALSL,180,"United States
  Italy",,Midfield - Central Midfield,right,Parma Calcio 1913,ok
613393,Gaetano Oristanio,https://www.transfermarkt.com/gaetano-oristanio/profil/spieler/613393,28/09/2002 (23),M.A.R.A.T. Football ...,174,Italy,,Midfield - Attacking Midfield,left,Parma Calcio 1913,ok
663237,Jacob Ondrejka,https://www.transfermarkt.com/jacob-ondrejka/profil/spieler/663237,02/09/2002 (23),Essel Sports ...,179,Sweden,,Attack - Left Winger,right,Parma Calcio 1913,ok
457673,Gabriel Strefezza,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673,18/04/1997 (29),World Soccer Agency,168,"Brazil
  Italy",,Attack - Right Winger,right,Parma Calcio 1913,ok
300532,Pontus Almqvist,https://www.transfermarkt.com/pontus-almqvist/profil/spieler/300532,10/07/1999 (26),A.M.A. Sports ...,183,Sweden,,Attack - Right Winger,left,Parma Calcio 1913,ok
856530,Mateo Pellegrino,https://www.transfermarkt.com/mateo-pellegrino/profil/spieler/856530,22/10/2001 (24),Interplayers,192,"Argentina
  Spain",,Attack - Centre-Forward,left,Parma Calcio 1913,ok
840149,Matija Frigan,https://www.transfermarkt.com/matija-frigan/profil/spieler/840149,11/02/2003 (23),GreenField,185,Croatia,,Attack - Centre-Forward,left,Parma Calcio 1913,ok
862606,Nesta Elphege,https://www.transfermarkt.com/nesta-elphege/profil/spieler/862606,09/01/2001 (25),BKS Management dwc ...,196,"France
  Cameroon",,Attack - Centre-Forward,left,Parma Calcio 1913,ok
231381,Andrea Fulignati,https://www.transfermarkt.com/andrea-fulignati/profil/spieler/231381,31/10/1994 (31),Esse Sports,190,Italy,,Goalkeeper,right,FC Empoli,ok
301240,Samuele Perisan,https://www.transfermarkt.com/samuele-perisan/profil/spieler/301240,21/08/1997 (28),Patrick Bastianelli,192,Italy,,Goalkeeper,left,FC Empoli,ok
487828,Manuel Gasparini,https://www.transfermarkt.com/manuel-gasparini/profil/spieler/487828,19/05/2002 (24),Esse Sports,186,Italy,,Goalkeeper,right,FC Empoli,ok
1182165,Francesco Versari,https://www.transfermarkt.com/francesco-versari/profil/spieler/1182165,25/02/2007 (19),,186,Italy,,Goalkeeper,right,Empoli Primavera,ok
745427,Gabriele Guarino,https://www.transfermarkt.com/gabriele-guarino/profil/spieler/745427,14/04/2004 (22),,193,Italy,,Defender - Centre-Back,right,FC Empoli,ok
459655,Matteo Lovato,https://www.transfermarkt.com/matteo-lovato/profil/spieler/459655,14/02/2000 (26),GR Sports,188,Italy,,Defender - Centre-Back,right,FC Empoli,ok
704456,Nosa Edward Obaretin,https://www.transfermarkt.com/nosa-edward-obaretin/profil/spieler/704456,26/01/2003 (23),Team Raiola,193,"Italy
  Nigeria",,Defender - Centre-Back,left,FC Empoli,ok
315857,Marco Curto,https://www.transfermarkt.com/marco-curto/profil/spieler/315857,05/01/1999 (27),G.E.V. ...,191,Italy,,Defender - Centre-Back,right,FC Empoli,ok
814438,Gabriele Indragoli,https://www.transfermarkt.com/gabriele-indragoli/profil/spieler/814438,20/02/2004 (22),,183,Italy,,Defender - Centre-Back,right,FC Empoli,ok
88706,Simone Romagnoli,https://www.transfermarkt.com/simone-romagnoli/profil/spieler/88706,09/02/1990 (36),LP Sport Management,193,Italy,,Defender - Centre-Back,right,FC Empoli,ok
1182168,Dawid Bembnista,https://www.transfermarkt.com/dawid-bembnista/profil/spieler/1182168,12/01/2007 (19),CAA Stellar,189,Poland,,Defender - Centre-Back,right,Empoli Primavera,ok
900630,Brando Moruzzi,https://www.transfermarkt.com/brando-moruzzi/profil/spieler/900630,20/07/2004 (21),P&P Sport ...,184,Italy,,Defender - Left-Back,left,FC Empoli,ok
392881,Antonio Candela,https://www.transfermarkt.com/antonio-candela/profil/spieler/392881,27/04/2000 (26),Esse Sports,185,Italy,,Defender - Right-Back,right,FC Empoli,ok
309944,Tyronne Ebuehi,https://www.transfermarkt.com/tyronne-ebuehi/profil/spieler/309944,16/12/1995 (30),David Moss Group,187,"Nigeria
  Netherlands",,Defender - Right-Back,right,FC Empoli,ok
616169,Duccio Degli Innocenti,https://www.transfermarkt.com/duccio-degli-innocenti/profil/spieler/616169,28/04/2003 (23),Branchini Associati ...,180,Italy,,Midfield - Defensive Midfield,right,FC Empoli,ok
390163,Andrea Ghion,https://www.transfermarkt.com/andrea-ghion/profil/spieler/390163,23/02/2000 (26),BC Group,174,Italy,,Midfield - Defensive Midfield,right,FC Empoli,ok
624436,Gerard Yepes,https://www.transfermarkt.com/gerard-yepes/profil/spieler/624436,25/08/2002 (23),Roberto Calenda,170,Spain,,Midfield - Defensive Midfield,right,FC Empoli,ok
814445,Lorenzo Ignacchiti,https://www.transfermarkt.com/lorenzo-ignacchiti/profil/spieler/814445,25/04/2004 (22),Bola,184,Italy,,Midfield - Central Midfield,left,FC Empoli,ok
192638,Nicolas Haas,https://www.transfermarkt.com/nicolas-haas/profil/spieler/192638,23/01/1996 (30),THE·TEAM,178,Switzerland,,Midfield - Central Midfield,right,FC Empoli,ok
297444,Luca Magnino,https://www.transfermarkt.com/luca-magnino/profil/spieler/297444,13/08/1997 (28),Patrick Bastianelli,185,Italy,,Midfield - Central Midfield,right,FC Empoli,ok
392963,Salvatore Elia,https://www.transfermarkt.com/salvatore-elia/profil/spieler/392963,30/06/1999 (26),Branchini Associati ...,183,Italy,,Midfield - Right Midfield,right,FC Empoli,ok
364278,Joseph Ceesay,https://www.transfermarkt.com/joseph-ceesay/profil/spieler/364278,03/06/1998 (27),CLS Mundial,184,"The Gambia
  Sweden",,Midfield - Right Midfield,right,FC Empoli,ok
812654,Rareș Ilie,https://www.transfermarkt.com/rares-ilie/profil/spieler/812654,19/04/2003 (23),CAA Base Ltd,186,Romania,,Midfield - Attacking Midfield,right,FC Empoli,ok
534133,Edoardo Saporiti,https://www.transfermarkt.com/edoardo-saporiti/profil/spieler/534133,17/09/2001 (24),THE·TEAM,186,Italy,,Midfield - Attacking Midfield,right,FC Empoli,ok
1112401,Danilo Busiello,https://www.transfermarkt.com/danilo-busiello/profil/spieler/1112401,22/06/2008 (17),no agent,,Italy,,Midfield - Attacking Midfield,right,Empoli Primavera,ok
1019118,Andrea Orlandi,https://www.transfermarkt.com/andrea-orlandi/profil/spieler/1019118,24/01/2007 (19),,172,Italy,,Midfield - Attacking Midfield,right,Empoli Primavera,ok
1198243,Bogdan Popov,https://www.transfermarkt.com/bogdan-popov/profil/spieler/1198243,04/04/2007 (19),Andrei Golovash,193,Ukraine,,Attack - Centre-Forward,right,FC Empoli,ok
931567,Stiven Shpendi,https://www.transfermarkt.com/stiven-shpendi/profil/spieler/931567,19/05/2003 (23),LIAN Sports Group,181,"Albania
  Italy",,Attack - Centre-Forward,right,FC Empoli,ok
666268,Daniel Fila,https://www.transfermarkt.com/daniel-fila/profil/spieler/666268,21/08/2002 (23),TOP SPORT MANAGEMENT,190,Czech Republic,,Attack - Centre-Forward,left,FC Empoli,ok
629016,Marco Nasti,https://www.transfermarkt.com/marco-nasti/profil/spieler/629016,17/09/2003 (22),GR Sports,179,Italy,,Attack - Centre-Forward,right,FC Empoli,ok
364133,Pietro Pellegri,https://www.transfermarkt.com/pietro-pellegri/profil/spieler/364133,17/03/2001 (25),GR Sports,189,Italy,,Attack - Centre-Forward,right,FC Empoli,ok
1058369,Thomas Campaniello,https://www.transfermarkt.com/thomas-campaniello/profil/spieler/1058369,29/02/2008 (18),THE·TEAM,185,"Italy
  Poland",,Attack - Centre-Forward,left,Empoli Primavera,ok
364132,Flavio Bianchi,https://www.transfermarkt.com/flavio-bianchi/profil/spieler/364132,24/01/2000 (26),G.E.V. ...,178,Italy,,Attack - Centre-Forward,right,FC Empoli,ok
497852,Patrick Liebrand,https://www.transfermarkt.com/patrick-liebrand/profil/spieler/497852,N/A (30),,186,Germany,,Goalkeeper,right,Olympia Bocholt,ok
517195,Kai Eiting,https://www.transfermarkt.com/kai-eiting/profil/spieler/517195,N/A (33),,187,Germany,,Goalkeeper,right,Olympia Bocholt,ok
933336,Murad Semmo,https://www.transfermarkt.com/murad-semmo/profil/spieler/933336,N/A (30),,,"Germany
  Lebanon",,Defender,,Olympia Bocholt,ok
933354,Joshua Hebing,https://www.transfermarkt.com/joshua-hebing/profil/spieler/933354,N/A (29),,,Germany,,Defender,,Olympia Bocholt,ok
933355,Silas Bergerfurth,https://www.transfermarkt.com/silas-bergerfurth/profil/spieler/933355,N/A (34),,,Germany,,Defender,,Olympia Bocholt,ok
933356,Marcel Wiegrink,https://www.transfermarkt.com/marcel-wiegrink/profil/spieler/933356,N/A (29),,,Germany,,Defender,,Olympia Bocholt,ok
933358,Lucas Wittkopp,https://www.transfermarkt.com/lucas-wittkopp/profil/spieler/933358,N/A (32),,,Germany,,Defender,,Olympia Bocholt,ok
484279,Denny Dohle,https://www.transfermarkt.com/denny-dohle/profil/spieler/484279,N/A (38),,,Germany,,Midfield,left,Olympia Bocholt,ok
511357,Yannik Wilberg,https://www.transfermarkt.com/yannik-wilberg/profil/spieler/511357,N/A (35),,,Germany,,Midfield,,Olympia Bocholt,ok
517206,Johannes Langhorst,https://www.transfermarkt.com/johannes-langhorst/profil/spieler/517206,N/A (28),,,Germany,,Midfield,,Olympia Bocholt,ok
933339,Fadi Semmo,https://www.transfermarkt.com/fadi-semmo/profil/spieler/933339,N/A (37),,,Lebanon,,Midfield,,Olympia Bocholt,ok
933340,Lisandro Díaz,https://www.transfermarkt.com/lisandro-diaz/profil/spieler/933340,N/A (33),,,Argentina,,Midfield,,Olympia Bocholt,ok
597921,Dennis Jiménez,https://www.transfermarkt.com/dennis-jimenez/profil/spieler/597921,N/A (32),,,"Germany
  Spain",,Midfield - Defensive Midfield,right,Olympia Bocholt,ok
486799,Hassan Mislemani,https://www.transfermarkt.com/hassan-mislemani/profil/spieler/486799,N/A (34),,182,"Germany
  Lebanon",,Midfield - Attacking Midfield,left,Olympia Bocholt,ok
281359,Yannick Schwanekamp,https://www.transfermarkt.com/yannick-schwanekamp/profil/spieler/281359,N/A (33),,180,Germany,,Attack - Centre-Forward,right,Olympia Bocholt,ok
519147,Mislem Mislemani,https://www.transfermarkt.com/mislem-mislemani/profil/spieler/519147,N/A (29),,187,"Germany
  Lebanon",,Attack - Centre-Forward,right,Olympia Bocholt,ok
933338,Mohammad Tamr,https://www.transfermarkt.com/mohammad-tamr/profil/spieler/933338,N/A (27),,,"Germany
  Lebanon",,Attack,,Olympia Bocholt,ok
933341,Mohammed Issa,https://www.transfermarkt.com/mohammed-issa/profil/spieler/933341,N/A (37),,,Egypt,,Attack,,Olympia Bocholt,ok
463600,Lucas Chevalier,https://www.transfermarkt.com/lucas-chevalier/profil/spieler/463600,06/11/2001 (24),,189,France,,Goalkeeper,right,Paris Saint-Germain,ok
318470,Matvey Safonov,https://www.transfermarkt.com/matvey-safonov/profil/spieler/318470,25/02/1999 (27),BUILD-UP,192,Russia,,Goalkeeper,right,Paris Saint-Germain,ok
1041614,Renato Marin,https://www.transfermarkt.com/renato-marin/profil/spieler/1041614,10/07/2006 (19),SportsMaxi ...,190,"Italy
  Brazil",,Goalkeeper,right,Paris Saint-Germain,ok
661171,Willian Pacho,https://www.transfermarkt.com/willian-pacho/profil/spieler/661171,16/10/2001 (24),Kancha Agency,188,Ecuador,,Defender - Centre-Back,left,Paris Saint-Germain,ok
659089,Ilya Zabarnyi,https://www.transfermarkt.com/ilya-zabarnyi/profil/spieler/659089,01/09/2002 (23),THE·TEAM,189,Ukraine,,Defender - Centre-Back,right,Paris Saint-Germain,ok
181767,Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,14/05/1994 (32),Bertolucci Sports,183,"Brazil
  Portugal",,Defender - Centre-Back,right,Paris Saint-Germain,ok
872171,Lucas Beraldo,https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171,24/11/2003 (22),VERO Sports,186,Brazil,,Defender - Centre-Back,left,Paris Saint-Germain,ok
616341,Nuno Mendes,https://www.transfermarkt.com/nuno-mendes/profil/spieler/616341,19/06/2002 (23),AS1,180,Portugal,,Defender - Left-Back,left,Paris Saint-Germain,ok
281963,Lucas Hernández,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,14/02/1996 (30),Manuel García Quilón,184,"France
  Spain",,Defender - Left-Back,left,Paris Saint-Germain,ok
398073,Achraf Hakimi,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,04/11/1998 (27),Footfeel ISM,181,"Morocco
  Spain",,Defender - Right-Back,right,Paris Saint-Germain,ok
670681,João Neves,https://www.transfermarkt.com/joao-neves/profil/spieler/670681,27/09/2004 (21),Gestifute,174,Portugal,,Midfield - Central Midfield,right,Paris Saint-Germain,ok
810092,Warren Zaïre-Emery,https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092,08/03/2006 (20),Gestifute,178,"France
  Martinique",,Midfield - Central Midfield,right,Paris Saint-Germain,ok
350219,Fabián Ruiz,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,03/04/1996 (30),Gersh,189,Spain,,Midfield - Central Midfield,left,Paris Saint-Germain,ok
903693,Senny Mayulu,https://www.transfermarkt.com/senny-mayulu/profil/spieler/903693,17/05/2006 (20),ESN,183,"France
  DR Congo",,Midfield - Central Midfield,both,Paris Saint-Germain,ok
557149,Kang-in Lee,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,19/02/2001 (25),IF FOOTBALL,173,"Korea, South",,Midfield - Attacking Midfield,left,Paris Saint-Germain,ok
1071596,Dro Fernández,https://www.transfermarkt.com/dro-fernandez/profil/spieler/1071596,12/01/2008 (18),De la Peña & Sostres,180,"Spain
  Philippines",,Midfield - Attacking Midfield,right,Paris Saint-Germain,ok
502670,Khvicha Kvaratskhelia,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670,12/02/2001 (25),,183,Georgia,,Attack - Left Winger,both,Paris Saint-Germain,ok
708265,Bradley Barcola,https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265,02/09/2002 (23),Gestifute,182,"France
  Togo",,Attack - Left Winger,right,Paris Saint-Germain,ok
1053208,Quentin Ndjantou,https://www.transfermarkt.com/quentin-ndjantou/profil/spieler/1053208,23/07/2007 (18),,182,"France
  Cameroon",,Attack - Left Winger,right,Paris Saint-Germain UEFA U19 (#9),ok
914562,Désiré Doué,https://www.transfermarkt.com/desire-doue/profil/spieler/914562,03/06/2005 (20),Relatives,181,"France
  Cote d'Ivoire",,Attack - Right Winger,right,Paris Saint-Germain,ok
1185888,Ibrahim Mbaye,https://www.transfermarkt.com/ibrahim-mbaye/profil/spieler/1185888,24/01/2008 (18),Golden Gate Group,175,"Senegal
  France",,Attack - Right Winger,right,Paris Saint-Germain,ok
288230,Ousmane Dembélé,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,15/05/1997 (29),Relatives,178,France,,Attack - Centre-Forward,both,Paris Saint-Germain,ok
550550,Gonçalo Ramos,https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550,20/06/2001 (24),Gestifute,185,Portugal,,Attack - Centre-Forward,right,Paris Saint-Germain,ok
229604,Gerónimo Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,20/05/1992 (34),KMB,189,"Argentina
  Italy",,Goalkeeper,right,Olympique Marseille,ok
315253,Jeffrey de Lange,https://www.transfermarkt.com/jeffrey-de-lange/profil/spieler/315253,01/04/1998 (28),Muy Manero,190,Netherlands,,Goalkeeper,right,Olympique Marseille,ok
727086,Jelle Van Neck,https://www.transfermarkt.com/jelle-van-neck/profil/spieler/727086,07/03/2004 (22),International Sport ...,191,Belgium,,Goalkeeper,right,Olympique Marseille (#40),ok
361914,Nayef Aguerd,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,30/03/1996 (30),CANTERASPORT,190,Morocco,,Defender - Centre-Back,left,Olympique Marseille,ok
575998,Leonardo Balerdi,https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998,26/01/1999 (27),SP,187,"Argentina
  Italy",,Defender - Centre-Back,right,Olympique Marseille,ok
474800,Facundo Medina,https://www.transfermarkt.com/facundo-medina/profil/spieler/474800,28/05/1999 (27) Happy Birthday,Cabinet ASK – Sevan ...,184,Argentina,,Defender - Centre-Back,left,Olympique Marseille,ok
353366,Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,28/03/1996 (30),,186,France,,Defender - Centre-Back,right,Olympique Marseille,ok
581669,CJ Egan-Riley,https://www.transfermarkt.com/cj-egan-riley/profil/spieler/581669,02/01/2003 (23),,183,"England
  Ireland",,Defender - Centre-Back,right,Olympique Marseille,ok
181778,Emerson,https://www.transfermarkt.com/emerson/profil/spieler/181778,03/08/1994 (31),Bertolucci Sports,176,"Italy
  Brazil",,Defender - Left-Back,left,Olympique Marseille,ok
926694,Arthur Vermeeren,https://www.transfermarkt.com/arthur-vermeeren/profil/spieler/926694,07/02/2005 (21),TEAM VERMEEREN,180,Belgium,,Midfield - Defensive Midfield,right,Olympique Marseille,ok
167799,Pierre-Emile Højbjerg,https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799,05/08/1995 (30),LP Sport Management,185,"Denmark
  France",,Midfield - Defensive Midfield,right,Olympique Marseille,ok
127189,Geoffrey Kondogbia,https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189,15/02/1993 (33),Sport Cover,188,"Central African Republic
  France",,Midfield - Defensive Midfield,left,Olympique Marseille,ok
920470,Tochukwu Nnadi,https://www.transfermarkt.com/tochukwu-nnadi/profil/spieler/920470,30/06/2003 (22),TD sports management,176,Nigeria,,Midfield - Defensive Midfield,right,Olympique Marseille,ok
420213,Quinten Timber,https://www.transfermarkt.com/quinten-timber/profil/spieler/420213,17/06/2001 (24),Forza Sports Group,179,"Netherlands
  Curacao",,Midfield - Central Midfield,right,Olympique Marseille,ok
659520,Bilal Nadir,https://www.transfermarkt.com/bilal-nadir/profil/spieler/659520,28/11/2003 (22),,179,"Morocco
  France",,Midfield - Central Midfield,left,Olympique Marseille,ok
370846,Timothy Weah,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,22/02/2000 (26),BS Group ...,183,"United States
  France",,Midfield - Right Midfield,right,Olympique Marseille,ok
890719,Ethan Nwaneri,https://www.transfermarkt.com/ethan-nwaneri/profil/spieler/890719,21/03/2007 (19),Unique Sports Group,176,"England
  Nigeria",,Midfield - Attacking Midfield,left,Olympique Marseille,ok
592979,Himad Abdelli,https://www.transfermarkt.com/himad-abdelli/profil/spieler/592979,17/11/1999 (26),One Team Management,185,"Algeria
  France",,Midfield - Attacking Midfield,right,Olympique Marseille,ok
653610,Igor Paixão,https://www.transfermarkt.com/igor-paixao/profil/spieler/653610,28/06/2000 (25),Toninello FC,168,Brazil,,Attack - Left Winger,right,Olympique Marseille,ok
391065,Hamed Traoré,https://www.transfermarkt.com/hamed-traore/profil/spieler/391065,16/02/2000 (26),THE·TEAM,177,Cote d'Ivoire,,Attack - Left Winger,right,Olympique Marseille,ok
532826,Mason Greenwood,https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826,01/10/2001 (24),Relatives,181,"England
  Jamaica",,Attack - Right Winger,both,Olympique Marseille,ok
418659,Amine Gouiri,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,16/02/2000 (26),HCM Sports ...,181,"Algeria
  France",,Attack - Centre-Forward,right,Olympique Marseille,ok
58864,Pierre-Emerick Aubameyang,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,18/06/1989 (36),Premier Sports ...,187,"Gabon
  France",,Attack - Centre-Forward,right,Olympique Marseille,ok
1117771,Ange Lago,https://www.transfermarkt.com/ange-lago/profil/spieler/1117771,27/12/2004 (21),THE·TEAM,183,Cote d'Ivoire,,Attack - Centre-Forward,right,Olympique Marseille (#78),ok
316884,Dominik Greif,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,06/04/1997 (29),Stars & Friends,197,Slovakia,,Goalkeeper,right,Olympique Lyon,ok
282028,Rémy Descamps,https://www.transfermarkt.com/remy-descamps/profil/spieler/282028,25/06/1996 (29),BESTWAY SOCCER,196,France,,Goalkeeper,both,Olympique Lyon,ok
1071430,Lassine Diarra,https://www.transfermarkt.com/lassine-diarra/profil/spieler/1071430,11/11/2002 (23),Myle's team,190,Mali,,Goalkeeper,right,Olympique Lyon (#50),ok
291200,Moussa Niakhaté,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,08/03/1996 (30),CAA Stellar,190,"Senegal
  France",,Defender - Centre-Back,left,Olympique Lyon,ok
578421,Ruben Kluivert,https://www.transfermarkt.com/ruben-kluivert/profil/spieler/578421,21/05/2001 (25),Epic Ruben,187,"Netherlands
  Suriname",,Defender - Centre-Back,right,Olympique Lyon,ok
187718,Clinton Mata,https://www.transfermarkt.com/clinton-mata/profil/spieler/187718,07/11/1992 (33),Trois Akademie,180,"Angola
  Belgium",,Defender - Centre-Back,right,Olympique Lyon,ok
1275040,Noham Kamara,https://www.transfermarkt.com/noham-kamara/profil/spieler/1275040,22/01/2007 (19),Sey Sport Consulting,185,"France
  Senegal",,Defender - Centre-Back,right,Olympique Lyon,ok
